request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
120446,BasicRequest,1,28800.0,28800.0,6929;-1;-1,22196;-1;-1,,,,,154.75118389,1831.0860000000002,0:,,,,,,,,0
123682,BasicRequest,1,28800.0,28800.0,20990;-1;-1,22197;-1;-1,,,,,113.77718389,1489.636,0:,,,,,,,,0
119258,BasicRequest,1,28800.0,28800.0,22015;-1;-1,19367;-1;-1,,,,,46.71335989,389.278,0:,,,,,,,,0
120271,BasicRequest,1,28800.0,28800.0,5470;-1;-1,2321;-1;-1,,,,,58.656959889999996,488.808,0:,,,,,,,,0
121409,BasicRequest,1,28800.0,28800.0,22347;-1;-1,21901;-1;-1,,,,,70.69871989,589.156,0:,,,,,,,,0
121151,BasicRequest,1,28800.0,28800.0,14270;-1;-1,21796;-1;-1,,,,,261.23567989000003,2952.7660000000005,0:,,,,,,,,0
124986,BasicRequest,1,28800.0,28800.0,7582;-1;-1,21822;-1;-1,,,,,89.51447989,745.954,0:,,,,,,,,0
122403,BasicRequest,1,28800.0,28800.0,7133;-1;-1,7196;-1;-1,,,,,74.09755189,624.768,0:,,,,,,,,0
123751,BasicRequest,1,28800.0,28800.0,22064;-1;-1,5550;-1;-1,,,,,44.89367989,374.1139999999999,0:,,,,,,,,0
121840,BasicRequest,1,28800.0,28800.0,7021;-1;-1,20662;-1;-1,,,,,34.50148788999999,320.52599999999995,0:,,,,,,,,0
121977,BasicRequest,1,28800.0,28800.0,22019;-1;-1,21487;-1;-1,,,,,21.95219989,182.935,0:,,,,,,,,0
120170,BasicRequest,1,28800.0,28800.0,23036;-1;-1,20335;-1;-1,,,,,137.94597589,1162.029,0:,,,,,,,,0
121720,BasicRequest,1,28800.0,28800.0,21810;-1;-1,7632;-1;-1,,,,,27.80651989,231.721,0:,,,,,,,,0
124878,BasicRequest,1,28800.0,28800.0,22357;-1;-1,21656;-1;-1,,,,,56.51963988999999,470.99699999999996,0:,,,,,,,,0
123146,BasicRequest,1,28800.0,28800.0,7191;-1;-1,7186;-1;-1,,,,,2.8262399900000004,23.552,0:,,,,,,,,0
120811,BasicRequest,1,28800.0,28800.0,7934;-1;-1,21885;-1;-1,,,,,149.9322856042857,1423.7619999999997,0:,,,,,,,,0
124513,BasicRequest,1,28800.0,28800.0,5511;-1;-1,22156;-1;-1,,,,,63.395159889999995,863.935,0:,,,,,,,,0
120200,BasicRequest,1,28800.0,28800.0,7271;-1;-1,7933;-1;-1,,,,,262.18884331857146,3057.522,0:,,,,,,,,0
123577,BasicRequest,1,28800.0,28800.0,21849;-1;-1,7601;-1;-1,,,,,74.15675989,617.973,0:,,,,,,,,0
119388,BasicRequest,1,28800.0,28800.0,6762;-1;-1,21796;-1;-1,,,,,244.51576789,2531.301,0:,,,,,,,,0
119067,BasicRequest,1,28800.0,28800.0,14304;-1;-1,14353;-1;-1,,,,,33.67163989,322.325,0:,,,,,,,,0
123406,BasicRequest,1,28800.0,28800.0,6968;-1;-1,23046;-1;-1,,,,,220.20297246142857,2583.0289999999995,0:,,,,,,,,0
121804,BasicRequest,1,28800.0,28800.0,7319;-1;-1,6830;-1;-1,,,,,239.39822389,2314.996,0:,,,,,,,,0
