orig_taz,dest_taz,orig_x,orig_y,dest_x,dest_y,car_time,car_dist,bike_regular_time,bike_regular_dist,bike_electric_time,bike_electric_dist,walk_time,walk_dist,pt_time,pt_dist,car_cost,pt_cost,request_id,rq_time,start,end,orig_median_pt,dest_median_pt,PTabove25,PTabove50,PTabove75,nsm_travel_time,nsm_wait_time,nsm_total_time,nsm_cost,walk_av,bike_av,car_av,pt_av,nsm_av,u_walk,u_bike,u_car,u_pt,u_nsm,exp_walk,exp_bike,exp_car,exp_pt,exp_nsm,exp_total,prc_walk,prc_bike,prc_car,prc_pt,prc_nsm,choice,nsmuser,served
4502,4502,35.1779335,31.7677013,35.1750152,31.7628864,156.17,1.41,217.36,0.84,174.88,0.84,583.36,0.81,312.34,2.4675,1.0969799999999998,6.0,264413,30248.59882,21635,7160,60.0,60.0,1,1,0,234.255,150,384.255,2,1.0,1.0,0,1.0,1.0,2.93328,-0.8497600000000001,3.8037170000000002,2.7753200000000007,3.53149,18.789157974604382,0.4275175238429292,0.0,16.04376017755959,34.174850224630994,69.4352859006379,0.27059956232471954,0.006157064355646322,0.0,0.2310606195316638,0.49218275378797044,4,1,-1
4401,4401,35.1817397,31.7592169,35.1793197,31.7605953,71.95,0.3,67.35,0.32,54.69,0.32,227.73,0.32,143.9,0.525,0.2334,6.0,302390,30629.67277,21842,7575,30.0,30.0,1,0,0,107.92500000000001,150,257.925,2,1.0,1.0,0,1.0,1.0,3.6445399999999997,-0.60938,4.27441,3.1122000000000005,3.7841499999999995,38.26516682574264,0.543687851066949,0.0,22.47042499716722,43.99825614215467,105.27753581613149,0.3634694384619072,0.005164329188104349,0.0,0.2134398836653253,0.41792634868466305,4,1,-1
4603,4603,35.1729937,31.7485614,35.1679314,31.7488574,130.56,0.95,133.8,0.61,108.36,0.61,459.03,0.64,261.12,1.6625,0.7391,6.0,62012,27079.02983,21952,21631,60.0,60.0,1,1,0,195.84,150,345.84000000000003,2,1.0,1.0,1,1.0,1.0,3.1819399999999995,-0.71672,3.980195,2.8777600000000003,3.60832,24.09344953441295,0.4883514245623205,53.52747106672428,17.774413866786745,36.904001983386365,132.78768787587268,0.1814433997595849,0.003677686029286253,0.40310567886957044,0.13385588792992553,0.27791734741163276,4,1,-1
4502,4502,35.1782422,31.7678562,35.1765381,31.7639367,68.8,0.62,124.63,0.62,101.97,0.62,466.53,0.65,137.6,1.085,0.48236,6.0,274968,30352.73633,7140,7139,60.0,60.0,1,1,0,103.19999999999999,150,253.2,2,1.0,1.0,1,1.0,1.0,3.1669399999999994,-0.70394,4.193574,3.1248000000000005,3.7935999999999996,23.73474480257405,0.4946326070331581,66.25917858836932,22.75534356967559,44.4160104428984,157.6599100105505,0.15054394488101466,0.003137339143476979,0.4202665001136643,0.14433183152364362,0.2817203843382005,4,1,-1
4505,4604,35.1716057,31.7605363,35.1648151,31.7563818,336.1,2.11,418.29,2.09,342.23,2.09,782.01,1.09,672.2,3.6925,1.64158,6.0,207059,29678.60977,22097,6946,70.0,70.0,1,1,0,504.15000000000003,150,654.1500000000001,2,1.0,1.0,0,1.0,1.0,2.5359799999999995,-1.18446,3.253247,2.0556,2.9917,12.628801010657629,0.3059113270214591,0.0,7.811523380871387,19.919516902901567,40.66575262145204,0.3105512672596073,0.007522578762260124,0.0,0.19209095804981224,0.4898351959283203,4,1,-1
4507,4507,35.1656693,31.7689772,35.1633373,31.7658949,95.25,0.78,238.37,0.84,201.98,0.84,527.86,0.73,190.5,1.365,0.6068400000000002,6.0,102960,28315.29422,16466,8544,0.0,0.0,0,0,0,142.875,150,292.875,2,1.0,1.0,1,1.0,1.0,3.0442799999999997,-0.90396,4.097106,3.019,3.71425,20.994909424906762,0.40496282751563956,60.16591524355196,20.470810634740232,41.02780468892067,143.06440281963526,0.1467514560653886,0.002830633054304822,0.42055126263242837,0.14308807943334637,0.2867785688145318,4,1,-1
4603,4401,35.1676492,31.7491037,35.1807555,31.7621417,444.9,3.41,863.67,4.18,707.04,4.18,2112.07,2.93,889.8,5.9675,2.6529800000000003,6.0,62672,27099.36349,21628,22029,60.0,30.0,1,0,0,667.3499999999999,150,817.3499999999999,2,1.0,1.0,1,1.0,1.0,-0.12414000000000058,-1.91408,2.681657,1.6204000000000005,2.6653000000000002,0.8832561763617452,0.14747744944633137,14.609280829309302,5.055111956991626,14.372260577482944,35.06738698959195,0.02518739638695911,0.004205544299325834,0.41660591459652685,0.14415422393724373,0.40984692077994433,4,1,-1
4604,4604,35.1677579,31.7532741,35.1674167,31.7575181,98.83,0.7,196.51,0.79,161.69,0.79,551.5,0.77,197.66,1.225,0.5446,6.0,333527,30942.14211,21970,22154,70.0,70.0,1,1,0,148.245,150,298.245,2,1.0,1.0,1,1.0,1.0,2.997,-0.82338,4.11173,3.0046800000000005,3.7035099999999996,20.025370607017088,0.4389455085153534,61.05224664735004,20.179757540260738,40.589523847558596,142.2858441507018,0.14074042802042383,0.0030849555775235454,0.42908166312515716,0.14182547575771054,0.2852674775191851,4,1,-1
4403,4006,35.1855711,31.7593436,35.1804759,31.7675188,191.73,1.84,285.29,1.43,233.48,1.43,927.55,1.29,383.46,3.22,1.4315200000000003,6.0,422084,31829.1175,7924,23035,60.0,40.0,1,0,0,287.59499999999997,150,437.59499999999997,2,1.0,1.0,0,1.0,1.0,2.2448999999999995,-0.96696,3.6155079999999993,2.6330800000000005,3.42481,9.439471562105208,0.3802372039825079,0.0,13.91656698710682,30.716808103489743,54.45308385668428,0.17335054130173905,0.006982840585911694,0.0,0.2555698594359504,0.5640967586763989,4,1,-1
4503,4504,35.1769142,31.7600049,35.178096,31.7544808,83.5,0.76,151.07,0.76,123.6,0.76,583.98,0.81,167.0,1.33,0.5912800000000001,6.0,233642,29942.73114,6666,22060,60.0,60.0,1,1,0,125.25,150,275.25,2,1.0,1.0,0,1.0,1.0,2.9320399999999998,-0.7472,4.1260520000000005,3.0660000000000007,3.7495000000000003,18.76587385785173,0.4736910324950185,0.0,21.455907169973123,42.49982677331227,83.19529883363214,0.22556411384948985,0.005693723553325664,0.0,0.2578980720158128,0.5108440905813718,4,1,-1
4605,4604,35.1664698,31.7590783,35.1639214,31.7564083,162.77,0.82,244.77,0.86,201.42,0.86,483.68,0.67,325.54,1.435,0.6379600000000001,6.0,111785,28580.14623,21727,7042,70.0,70.0,1,1,0,244.15500000000003,150,394.15500000000003,2,1.0,1.0,1,1.0,1.0,3.1326399999999994,-0.90284,3.951174,2.74892,3.5116899999999998,22.934446629868965,0.405416639969993,51.99637476014053,15.62574696125285,33.50484314921802,124.46682814045035,0.18426151748632472,0.003257226411462132,0.4177528706802667,0.12554145706694242,0.26918692835500413,4,1,-1
4507,4507,35.1629855,31.7670664,35.1673714,31.7660393,43.65,0.47,129.06,0.61,103.89,0.61,449.93,0.62,87.3,0.8225,0.36566,6.0,130438,28913.68266,6914,21749,0.0,0.0,0,0,0,65.475,150,215.475,2,1.0,1.0,1,1.0,1.0,3.2001399999999998,-0.70778,4.284719,3.2254000000000005,3.8690499999999997,24.535964991766953,0.4927368599859748,72.58214827024251,25.163637598034967,47.89686244119503,170.67135016122543,0.14376147472079495,0.002887050811518798,0.4252743544928746,0.1474391429742838,0.28063797700052795,4,1,-1
4401,4401,35.1826417,31.7625401,35.1815061,31.759074,205.98,1.58,196.12,0.96,160.04,0.96,395.36,0.55,411.96,2.765,1.2292400000000003,6.0,365907,31266.2926,23046,21840,30.0,30.0,1,0,0,308.96999999999997,150,458.96999999999997,2,1.0,1.0,1,1.0,1.0,3.3092799999999993,-0.8200799999999999,3.6578060000000003,2.57608,3.38206,27.365415278084683,0.4403964213829825,38.7761745488866,13.145506641963044,29.431337263499323,109.15883015381664,0.250693555798682,0.004034455304828901,0.3552270988452951,0.12042549946201878,0.26961939058917517,4,1,-1
4504,4504,35.1825822,31.7565774,35.1770144,31.7560834,153.18,1.12,222.28,1.05,180.55,1.05,542.61,0.75,306.36,1.96,0.8713600000000001,6.0,89147,27899.11434,5387,21888,60.0,60.0,1,1,0,229.77,150,379.77,2,1.0,1.0,1,1.0,1.0,3.0147799999999996,-0.8611,3.8886640000000003,2.78728,3.5404599999999995,20.3846058339221,0.4226968599464135,48.845585210326554,16.23679560010754,34.48277762084442,120.37246112514703,0.16934609165072184,0.003511574458105915,0.4057870442604269,0.13488795899276923,0.28646733063797614,4,1,-1
4406,4505,35.1820481,31.7546436,35.1723145,31.7620198,355.9,2.66,536.87,2.66,438.71,2.66,1561.61,2.17,711.8,4.655,2.06948,6.0,373897,31345.76046,5474,21507,50.0,70.0,1,0,0,533.8499999999999,150,683.8499999999999,2,1.0,1.0,1,1.0,1.0,0.9767799999999998,-1.3774199999999999,3.063882,1.9764,2.9322999999999997,2.655890491090348,0.25222846375093694,21.410511649413447,7.2167159871200575,18.77075361939628,50.30610021077107,0.052794601051617464,0.005013874315324728,0.4256046793472023,0.14345608100973173,0.3731307642761238,4,1,-1
4605,4505,35.1663081,31.7580755,35.1711346,31.7616987,143.88,1.12,256.88,1.16,207.56,1.16,510.59,0.71,287.76,1.96,0.8713600000000001,6.0,226401,29870.42296,7005,21498,70.0,70.0,1,1,0,215.82,150,365.82,2,1.0,1.0,1,1.0,1.0,3.0788199999999994,-0.9151199999999999,3.9072639999999996,2.8244800000000003,3.56836,21.73274262361277,0.4004685669792923,49.762615034788695,16.852179573900955,35.458393675474696,124.20639947475641,0.17497280909450813,0.0032242184675893705,0.40064453397912403,0.1356788349486451,0.28547960351013335,4,1,-1
4506,4607,35.1717507,31.7661874,35.1764937,31.7510338,473.75,3.47,531.8,2.4,431.21,2.4,1576.89,2.19,947.5,6.0725,2.69966,6.0,59186,26994.2422,7281,6735,60.0,50.0,1,0,0,710.625,150,860.625,2,1.0,1.0,1,1.0,1.0,0.9462199999999994,-1.36242,2.607619,1.5050000000000003,2.5787500000000003,2.575954126376796,0.25604040882152834,13.566710028781335,4.504153630288486,13.180652042928374,34.08351023719652,0.07557772390373006,0.00751214904332543,0.3980432160410377,0.13215052085136894,0.3867163901605378,4,1,-1
4503,4503,35.1765087,31.7617727,35.1790409,31.7584815,211.57,1.67,203.18,0.7,157.5,0.7,447.2,0.62,423.14,2.9225,1.29926,6.0,44079,26533.98205,5531,21945,60.0,60.0,1,1,0,317.355,150,467.355,2,1.0,1.0,0,1.0,1.0,3.2055999999999996,-0.815,3.622119,2.55372,3.36529,24.670297755343842,0.44263932736135114,0.0,12.854834933631793,28.94188923003806,66.90966124637505,0.36871054636643225,0.006615477034496747,0.0,0.19212225400899374,0.43255172259007724,4,1,-1
4605,4604,35.1674553,31.7577755,35.1642016,31.7559198,196.45,1.65,115.64,0.56,95.43,0.56,436.02,0.61,392.9,2.8875,1.2837,6.0,253745,30142.49655,22152,22368,70.0,70.0,1,1,0,294.67499999999995,150,444.67499999999995,2,1.0,1.0,1,1.0,1.0,3.2279599999999995,-0.69086,3.6578049999999998,2.6142000000000003,3.4106499999999995,25.228139036901275,0.5011448990763288,38.77613577273142,13.656286977134679,30.284923063087017,108.44662974893073,0.23263184015315166,0.0046211200867795526,0.3575596204557362,0.12592633822508742,0.2792610810792451,4,1,-1
4605,4505,35.1688556,31.7594777,35.176184,31.7581551,163.27,1.3,293.81,1.4,239.0,1.4,629.3,0.87,326.54,2.275,1.0114,6.0,279996,30402.98591,17446,6711,70.0,70.0,1,1,0,244.90500000000003,150,394.90500000000003,2,1.0,1.0,1,1.0,1.0,2.8413999999999997,-0.978,3.8194700000000004,2.7469200000000003,3.5101899999999997,17.139744390178453,0.37606247217196515,45.580044494418345,15.594526698000353,33.45462355860332,112.14500161337244,0.15283556238439314,0.0033533591935596577,0.406438484450325,0.13905681460296865,0.29831577936875353,4,1,-1
4507,4507,35.1600596,31.7680183,35.1673075,31.7689764,167.77,1.48,245.34,1.22,200.85,1.22,616.01,0.86,335.54,2.59,1.15144,6.0,912,25226.7936,8536,7319,0.0,0.0,0,0,0,251.65500000000003,150,401.65500000000003,2,1.0,1.0,1,1.0,1.0,2.8679799999999993,-0.9017,3.761456,2.7289200000000005,3.49669,17.601427381901814,0.4058790784794271,43.011004433047624,15.316336440847111,33.00602102082256,109.34066835509853,0.16097786529655014,0.0037120596076958318,0.3933669427862248,0.14007904534756682,0.30186408696196243,4,1,-1
4505,4505,35.1723699,31.7611086,35.1751004,31.759818,97.37,0.47,93.68,0.47,76.64,0.47,253.14,0.35,194.74,0.8225,0.36566,6.0,154774,29156.51556,6684,6680,70.0,70.0,1,1,0,146.055,150,296.055,2,1.0,1.0,1,1.0,1.0,3.59372,-0.65328,4.1772789999999995,3.0105200000000005,3.70789,36.36911771091185,0.520336271734112,65.18823448728067,20.297952116534027,40.76769587390508,163.14333646036573,0.22292738704499535,0.0031894423825304273,0.39957644548429094,0.12441790487388518,0.24988882021429815,4,1,-1
4504,4601,35.180932,31.7569424,35.1707041,31.7540219,320.67,2.98,667.32,3.34,545.97,3.34,1183.71,1.64,641.34,5.215,2.31844,6.0,116010,28709.67062,5598,6774,60.0,70.0,1,1,0,481.005,150,631.005,2,1.0,1.0,1,1.0,1.0,1.7325799999999996,-1.5919400000000001,3.047206,2.1173200000000003,3.0379899999999997,5.655225584891793,0.20353037954662898,21.05643049131161,8.308839931292091,20.863265897547166,56.08729228458929,0.10082899984183476,0.003628814500687736,0.3754224822348419,0.14814122045922073,0.37197848296341485,4,1,-1
4501,4502,35.1750889,31.7676472,35.1746121,31.7642514,101.65,0.53,126.21,0.43,100.23,0.43,310.14,0.43,203.3,0.9275,0.41234000000000004,6.0,276550,30368.61125,7417,7169,80.0,60.0,1,1,0,152.47500000000002,150,302.475,2,1.0,1.0,1,1.0,1.0,3.4797199999999995,-0.70046,4.152381,2.9934000000000003,3.6950499999999993,32.45063462598489,0.4963569270823356,63.58521660440667,19.95340888165613,40.247584916908814,156.73320195603884,0.20704378026480166,0.0031668907473832875,0.4056907905335929,0.12730811744184709,0.25679042101237504,4,1,-1
4605,4505,35.1673483,31.7579274,35.1726549,31.7613788,145.79,1.22,241.65,1.21,197.7,1.21,673.58,0.94,291.58,2.135,0.94916,6.0,209894,29706.46698,6943,22041,70.0,70.0,1,1,0,218.685,150,368.685,2,1.0,1.0,1,1.0,1.0,2.7528399999999995,-0.8954,3.876214,2.81684,3.5626299999999995,15.687120102106693,0.408444188285642,48.241227606930565,16.72391949931476,35.2557980704391,116.31650946707676,0.13486580859398048,0.0035114893849290726,0.41474101851883016,0.14377941339486675,0.30310227010739355,4,1,-1
4502,4302,35.1770645,31.7638345,35.1869671,31.7526426,357.65,3.06,717.66,3.33,578.2,3.18,1709.23,2.37,715.3,5.355,2.3806800000000004,6.0,155692,29165.21315,7164,22398,60.0,60.0,1,1,0,536.4749999999999,150,686.4749999999999,2,1.0,1.0,0,1.0,1.0,0.6815399999999996,-1.6564,2.951462,1.9694000000000003,2.9270500000000004,1.9769198457642798,0.19082471401032938,0.0,7.166375372917269,18.67246539523854,28.006585327930416,0.07058767866972832,0.006813565873024286,0.0,0.255881796691951,0.6667169587652965,4,1,-1
4506,4502,35.1742588,31.7662655,35.1767256,31.7624201,226.08,1.57,197.98,0.85,159.03,0.85,528.92,0.73,452.16,2.7475,1.2214600000000002,6.0,105658,28396.06772,21778,7199,60.0,60.0,1,1,0,339.12,150,489.12,2,1.0,1.0,1,1.0,1.0,3.04216,-0.81806,3.620329,2.49568,3.3217600000000003,20.950447363363725,0.4412869212562485,37.34985390281657,12.129979100562226,27.70907564099476,98.58064292899354,0.21252090411353963,0.004476405388977857,0.3788761443736903,0.12304625675143248,0.2810802893723596,4,1,-1
4503,4503,35.1776593,31.7551106,35.1792303,31.7560485,36.28,0.37,74.03,0.37,60.56,0.37,177.4,0.25,72.56,0.6475,0.28786,6.0,216734,29774.79938,6650,18645,60.0,60.0,1,1,0,54.42,150,204.42000000000002,2,1.0,1.0,0,1.0,1.0,3.7451999999999996,-0.62112,4.326689,3.25488,3.89116,42.31746986651812,0.5373422770973928,0.0,25.916504366868715,48.9676560720717,117.73897258255593,0.3594176927002319,0.0045638437750135825,0.0,0.22011831595266082,0.41590014757209365,4,1,-1
4401,4503,35.1804455,31.7630227,35.1764586,31.7607815,306.06,1.71,465.88,2.23,376.8,2.23,565.0,0.78,612.12,2.9925,1.3303800000000001,6.0,240904,30014.99002,22023,6662,30.0,60.0,1,0,0,459.09000000000003,150,609.09,2,1.0,1.0,1,1.0,1.0,2.9699999999999998,-1.2536,3.422247,2.1757600000000004,3.0818199999999996,19.491919596031114,0.28547523391671936,30.638181727063078,8.80887732559565,21.798038746696147,81.0224926293027,0.24057417839773593,0.0035234072003046965,0.3781441514918591,0.10872138143044269,0.26903688147965765,4,1,-1
4503,4503,35.1787252,31.7603625,35.1758403,31.7615779,37.22,0.35,70.37,0.35,57.57,0.35,320.5,0.45,74.44,0.6125,0.2723,6.0,346113,31068.74866,5517,5518,60.0,60.0,1,1,0,55.83,150,205.82999999999998,2,1.0,1.0,1,1.0,1.0,3.4589999999999996,-0.61514,4.330255,3.2511200000000002,3.8883399999999995,31.785175441339764,0.5405652108820068,75.963654831611,25.81924127964214,48.82976180424858,182.93839856772348,0.17374797030145067,0.002954902935164213,0.41524171757461503,0.14113625942824629,0.2669191497605238,4,1,-1
4402,4006,35.1850682,31.7563947,35.1802444,31.7669957,268.83,2.52,353.04,1.69,287.28,1.69,1254.59,1.74,537.66,4.41,1.96056,6.0,362778,31235.22665,8025,21785,70.0,40.0,1,0,0,403.245,150,553.245,2,1.0,1.0,1,1.0,1.0,1.59082,-1.07456,3.2761440000000004,2.3246800000000007,3.19351,4.90777165153896,0.3414479593557949,26.473493840713466,10.223408071713727,24.373829616553977,66.31995113987593,0.07400143647856346,0.005148495339443848,0.39917842799488823,0.15415282876417472,0.36751881142292975,4,1,-1
4605,4501,35.166739,31.7600792,35.1767061,31.7673384,322.23,2.44,379.67,1.73,307.18,1.73,1104.09,1.53,644.46,4.27,1.89832,6.0,332427,30930.97886,7242,7436,70.0,80.0,1,1,0,483.345,150,633.345,2,1.0,1.0,1,1.0,1.0,1.8918199999999996,-1.11436,3.191128,2.1110800000000003,3.03331,6.631426901694896,0.32812521184946253,24.315840247165227,8.25715419732058,20.765853934935414,60.29840049296558,0.10997682935998476,0.0054416901471166165,0.40325846205492494,0.13693819620113903,0.3443848222368347,4,1,-1
4402,4006,35.1815447,31.7589039,35.1812161,31.7665929,241.53,2.22,274.63,1.37,224.7,1.37,828.8,1.15,483.06,3.885,1.7271600000000003,6.0,115390,28690.81997,21838,7632,70.0,40.0,1,0,0,362.295,150,512.2950000000001,2,1.0,1.0,1,1.0,1.0,2.4423999999999997,-0.9494,3.4124339999999997,2.4338800000000003,3.27541,11.50060910938463,0.3869731376958829,30.338999587749324,11.40304015373715,26.454069425866702,80.08369141443369,0.14360738005780596,0.004832109145584886,0.37884117292676706,0.14238904266695618,0.3303302952028859,4,1,-1
4601,4505,35.1705808,31.7545512,35.1760072,31.7607256,214.38,1.67,404.81,1.71,322.33,1.69,889.03,1.23,428.76,2.9225,1.29926,6.0,152838,29137.76641,14279,5541,70.0,70.0,1,1,0,321.57,150,471.57,2,1.0,1.0,1,1.0,1.0,2.3219399999999997,-1.14466,3.6164990000000006,2.5424800000000003,3.35686,10.195434275199782,0.31833213231789503,37.2070775536085,12.711155579619533,28.698934596403475,89.13093413714918,0.11438715832947152,0.00357151123119685,0.4174429216275973,0.14261216605292604,0.3219862427588084,4,1,-1
4401,4401,35.1821015,31.7595356,35.1806553,31.7640045,202.77,0.84,314.87,0.87,243.13,0.87,578.45,0.8,405.54,1.47,0.6535200000000001,6.0,252709,30131.89088,7600,21811,30.0,30.0,1,0,0,304.15500000000003,150,454.15500000000003,2,1.0,1.0,1,1.0,1.0,2.9430999999999994,-0.98626,3.865728,2.58892,3.3916899999999996,18.974576420457712,0.37296898982231513,47.73801305907337,13.315383220989263,29.716130118044305,110.11707180838697,0.1723127586744686,0.003387022408944117,0.4335205456801608,0.12092024426656711,0.26985942896985937,4,1,-1
4507,4507,35.1631782,31.7692514,35.1662549,31.7671064,165.4,1.09,228.01,1.12,189.2,1.12,453.33,0.63,330.8,1.9075,0.8480200000000001,6.0,298546,30590.91376,8508,7264,0.0,0.0,0,0,0,248.10000000000002,150,398.1,2,1.0,1.0,1,1.0,1.0,3.1933399999999996,-0.8784,3.8723929999999998,2.7384000000000004,3.5038,24.369686417701036,0.4154470955456706,48.057249590086144,15.4622257329585,33.24153007283826,121.54613890912961,0.2004974130516833,0.0034180196859751127,0.39538277415800704,0.1272128088290684,0.27348898427526613,4,1,-1
4401,4401,35.1788598,31.7604765,35.1814962,31.7591894,122.07,1.05,82.49,0.32,65.53,0.32,228.19,0.32,244.14,1.8375,0.8169000000000001,6.0,175191,29361.33947,7187,8045,30.0,30.0,1,0,0,183.105,150,333.105,2,1.0,1.0,1,1.0,1.0,3.6436199999999994,-0.63106,3.969945,2.9117200000000008,3.6337899999999994,38.22997906111658,0.5320275528022108,52.98161677061761,18.38839942950428,37.85601939000047,147.98804220404116,0.25833154146607545,0.0035950712292596473,0.3580128230736931,0.1242559814674144,0.2558045827635574,4,1,-1
4302,4401,35.1875386,31.7527206,35.1813174,31.7592891,338.47,2.32,378.32,1.67,305.93,1.67,1051.68,1.46,676.94,4.06,1.80496,6.0,449372,32100.87959,22387,8046,60.0,30.0,1,0,0,507.70500000000004,150,657.705,2,1.0,1.0,0,1.0,1.0,1.9966399999999993,-1.11186,3.191324,2.04612,2.98459,7.3642705335064065,0.3289465511254003,0.0,7.737820045010902,19.778391433281673,35.20942856292438,0.20915620713200106,0.009342570003302521,0.0,0.21976556737302025,0.5617356554916761,4,1,-1
4503,4503,35.1778226,31.7597224,35.1771188,31.7599061,19.13,0.08,70.78,0.12,53.08,0.12,84.94,0.12,38.26,0.14,0.062240000000000004,6.0,262144,30226.29839,21941,21926,60.0,60.0,1,1,0,28.695,150,178.695,2,1.0,1.0,0,1.0,1.0,3.9301199999999996,-0.60616,4.439956,3.32348,3.94261,50.91308687306662,0.5454413475616618,0.0,27.756776261871426,51.5529791367146,130.7682836192143,0.38933819014801047,0.004171052280153336,0.0,0.2122592382010359,0.3942315193708004,4,1,-1
4506,4607,35.1704438,31.764317,35.1694973,31.7581177,204.8,1.22,372.52,1.33,326.16,1.33,796.89,1.11,409.6,2.135,0.94916,6.0,203651,29644.86775,7278,22074,60.0,50.0,1,0,0,307.20000000000005,150,457.20000000000005,2,1.0,1.0,0,1.0,1.0,2.50622,-1.15232,3.7581939999999996,2.5808,3.3855999999999993,12.258505223102423,0.31590302354836686,0.0,13.207700094396676,29.535708826082658,55.31781716713013,0.22160139085145306,0.005710692137289838,0.0,0.23876032661398464,0.5339275903972723,4,1,-1
4503,4504,35.1774853,31.756774,35.1773887,31.756718,0.88,0.01,6.38,0.01,4.85,0.01,10.0,0.01,1.76,0.0175,0.0077800000000000005,6.0,271194,30315.65123,21892,22339,60.0,60.0,1,1,0,1.32,150,151.32,2,1.0,1.0,1,1.0,1.0,4.08,-0.5097,4.495517,3.3964800000000004,3.9973599999999996,59.14546984988227,0.600675754510913,89.61448770086707,29.858811831204257,54.4542010133684,233.6736461498329,0.253111426232284,0.0025705755202097384,0.38350275770253417,0.12777997143956324,0.23303526910540887,4,1,-1
4401,4401,35.1798271,31.7646763,35.1800461,31.7628784,417.53,2.13,444.88,2.12,367.9,2.12,891.45,1.24,835.06,3.7275,1.65714,6.0,200244,29611.5599,21863,22020,30.0,30.0,1,0,0,626.295,150,776.295,2,1.0,1.0,0,1.0,1.0,2.3170999999999995,-1.2358,3.084941,1.7298800000000005,2.7474100000000004,10.146207597963725,0.29060218760026835,0.0,5.639977070570396,15.602169888511122,31.67895674464551,0.3202822517088942,0.00917335093900739,0.0,0.17803544214011038,0.49250895521198806,4,1,-1
4401,4503,35.1798308,31.7647157,35.1786224,31.7566902,340.15,2.59,469.71,2.26,388.59,2.26,1559.84,2.17,680.3,4.5325,2.0150200000000003,6.0,451900,32126.39907,21864,6670,30.0,60.0,1,0,0,510.22499999999997,150,660.2249999999999,2,1.0,1.0,1,1.0,1.0,0.9803199999999999,-1.27718,3.114443,2.0394000000000005,2.9795499999999997,2.6653090043615464,0.27882247221231926,22.52088272762596,7.6859962173925105,19.678959120364713,52.82996954195704,0.05045070113555118,0.005277732972964923,0.42628990557604046,0.1454855318682016,0.372496128447242,4,1,-1
4401,4401,35.180763,31.7612066,35.1807219,31.7620389,23.94,0.1,29.22,0.12,23.61,0.12,89.71,0.12,47.88,0.175,0.07780000000000002,6.0,121795,28828.40411,21858,22027,30.0,30.0,1,0,0,35.910000000000004,150,185.91,2,1.0,1.0,0,1.0,1.0,3.9205799999999997,-0.54722,4.4248899999999995,3.30424,3.9281800000000002,50.429685515030755,0.5785559623701948,0.0,27.22784056457922,50.814411230853814,129.050493272834,0.39077483732211776,0.004483175133217292,0.0,0.2109859472370639,0.39375604030760103,4,1,-1
4603,4603,35.1713996,31.7490326,35.1692707,31.7495106,15.87,0.2,58.9,0.23,46.94,0.23,167.87,0.23,31.74,0.35,0.15560000000000004,6.0,363597,31243.15541,6856,7102,60.0,60.0,1,1,0,23.805,150,173.805,2,1.0,1.0,0,1.0,1.0,3.7642599999999997,-0.59388,4.4138,3.33652,3.9523899999999994,43.13177653283175,0.5521806620108302,0.0,28.121094818890096,52.059640809811306,123.86469282354398,0.348216877220022,0.00445793429446,0.0,0.22703075572109188,0.4202944327644262,4,1,-1
4302,4601,35.1869671,31.7526426,35.1710007,31.7540912,454.68,4.22,842.28,3.54,695.45,3.54,1929.41,2.68,909.36,7.385,3.28316,6.0,287920,30483.28866,22398,14282,60.0,70.0,1,1,0,682.02,150,832.02,2,1.0,1.0,0,1.0,1.0,0.2411799999999995,-1.8909,2.441534,1.5812800000000005,2.63596,1.2727501097106617,0.15093590537414958,0.0,4.861174133553093,13.956704470262398,20.241564618900302,0.0628780498777376,0.00745673114780935,0.0,0.24015802261718613,0.689507196357267,4,1,-1
4604,4604,35.1670593,31.7564088,35.1636761,31.7569212,41.26,0.34,212.21,0.55,186.43,0.61,409.77,0.57,82.52,0.595,0.26452000000000003,6.0,418195,31790.7297,6990,16330,70.0,70.0,1,1,0,61.89,150,211.89,2,1.0,1.0,1,1.0,1.0,3.2804599999999997,-0.87286,4.324898,3.23496,3.87622,26.588000367463824,0.41775505961253606,75.55780557049336,25.405355544302022,48.24151705516455,176.21043359703629,0.15088777562551217,0.0023707736885085467,0.4287930290398206,0.14417622739865568,0.27377219424750304,4,1,-1
4506,4506,35.1735462,31.765375,35.1737397,31.7654079,93.91,1.03,111.4,0.47,89.45,0.47,24.2,0.03,187.82,1.8025,0.80134,6.0,253481,30139.9695,16590,22237,60.0,60.0,1,1,0,140.865,150,290.865,2,1.0,1.0,1,1.0,1.0,4.0516,-0.6789000000000001,4.031711,3.0243600000000006,3.7182699999999995,57.489366484662916,0.5071745776728875,56.3572560657597,20.58082876493342,41.193068421311615,176.12769431434052,0.3264073075416514,0.0028795844949160436,0.3199795255661337,0.11685174693879873,0.23388183545850022,4,1,-1
4401,4401,35.1806392,31.7636766,35.1824668,31.7630517,76.24,0.3,60.51,0.3,49.51,0.3,217.85,0.3,152.48,0.525,0.2334,6.0,230496,29910.83487,8048,17758,30.0,30.0,1,0,0,114.35999999999999,150,264.36,2,1.0,1.0,0,1.0,1.0,3.6643,-0.59902,4.26583,3.09504,3.77128,39.028806434306226,0.5493497351228569,0.0,22.088122044757146,43.435626870957904,105.10190508514414,0.3713425213623729,0.005226829472575431,0.0,0.21015910250973405,0.41327154665531757,4,1,-1
