orig_taz,dest_taz,orig_x,orig_y,dest_x,dest_y,car_time,car_dist,bike_regular_time,bike_regular_dist,bike_electric_time,bike_electric_dist,walk_time,walk_dist,pt_time,pt_dist,car_cost,pt_cost,request_id,rq_time,start,end,orig_median_pt,dest_median_pt,PTabove25,PTabove50,PTabove75,nsm_travel_time,nsm_wait_time,nsm_total_time,nsm_cost,walk_av,bike_av,car_av,pt_av,nsm_av,u_walk,u_bike,u_car,u_pt,u_nsm,exp_walk,exp_bike,exp_car,exp_pt,exp_nsm,exp_total,prc_walk,prc_bike,prc_car,prc_pt,prc_nsm,choice,nsmuser,served
4502,4502,35.1783946,31.7676894,35.1781001,31.7634747,132.76,0.83,156.03,0.71,126.84,0.71,507.6,0.71,265.52,1.4525,0.6457400000000001,6.0,194777,29557.38448,21803,21814,60.0,60.0,1,1,0,199.14,150,349.14,2,1.0,1.0,0,1.0,1.0,3.0847999999999995,-0.75368,4.008470999999999,2.8689600000000004,3.6017199999999994,21.863093786027015,0.4706314383954575,0.0,17.618685235703257,36.661237574080864,76.61364803420659,0.2853681340988429,0.0061429190551705514,0.0,0.22996797160522675,0.47852097524075987,4,1,-1
4502,4506,35.1783073,31.7637897,35.1690773,31.7607904,205.7,1.27,293.33,1.38,240.69,1.38,948.82,1.32,411.4,2.2225,0.98806,6.0,346964,31077.40526,21813,17464,60.0,60.0,1,1,0,308.54999999999995,150,458.54999999999995,2,1.0,1.0,1,1.0,1.0,2.2023599999999997,-0.98138,3.7427789999999996,2.5772000000000004,3.3829000000000002,9.046337683933228,0.3747935267418789,42.21514318839525,13.160237857342755,29.45606997308441,94.25258222949752,0.0959797330741148,0.003976480196895683,0.44789375728300734,0.1396273454375884,0.31252268400839384,4,1,-1
4505,4605,35.1724083,31.7619901,35.1651936,31.7575268,180.4,1.56,307.89,1.54,251.9,1.54,836.07,1.16,360.8,2.73,1.2136800000000003,6.0,325103,30858.29037,6687,1892,70.0,70.0,1,1,0,270.6,150,420.6,2,1.0,1.0,1,1.0,1.0,2.4278599999999995,-1.0038,3.714412,2.6784,3.4588,11.334600063374864,0.3664841520233697,41.0344517316762,14.561775805574023,31.778819041912644,99.0761307945611,0.11440293411212916,0.003699015586138415,0.4141709148570105,0.14697562055353708,0.32075151489118486,4,1,-1
4401,4503,35.1794356,31.7631231,35.1785123,31.7562874,332.65,1.76,364.67,1.5,294.22,1.5,898.29,1.25,665.3,3.08,1.3692800000000003,6.0,113640,28638.68467,21812,6645,30.0,60.0,1,0,0,498.97499999999997,150,648.9749999999999,2,1.0,1.0,0,1.0,1.0,2.3034199999999996,-1.08844,3.3554519999999997,2.0694,3.0020499999999997,10.008352556378265,0.33674140075796466,0.0,7.920069650161688,20.126754507469343,38.391918114767265,0.2606890472744731,0.008771153338870004,0.0,0.20629523188931972,0.524244567497337,4,1,-1
4504,4504,35.1791051,31.7518601,35.1824436,31.7569429,177.5,1.59,317.77,1.18,252.62,1.18,584.42,0.81,355.0,2.7825,1.2370200000000002,6.0,218553,29793.38781,5587,5362,60.0,60.0,1,1,0,266.25,150,416.25,2,1.0,1.0,1,1.0,1.0,2.9311599999999998,-1.0052400000000001,3.7120429999999995,2.6900000000000004,3.4675000000000002,18.749367152872242,0.3659567946329045,40.93735617062556,14.731675920442576,32.05650093232426,106.84085697089756,0.17548873796453535,0.003425251397343131,0.3831619974910582,0.13788429200315516,0.300039721143908,4,1,-1
4604,4505,35.1689843,31.7529782,35.1718809,31.7621016,209.75,1.76,519.69,1.87,446.32,1.87,1162.53,1.61,419.5,3.08,1.3692800000000003,6.0,213955,29746.94016,6770,23408,70.0,70.0,1,1,0,314.625,150,464.625,2,1.0,1.0,1,1.0,1.0,1.7749399999999995,-1.39264,3.6012519999999997,2.561,3.37075,5.899927130071128,0.2484186130417457,36.64408412911541,12.948759602923785,29.10034413347113,84.8415336086232,0.0695405525940595,0.0029280306764338914,0.431912090346643,0.15262288471418778,0.3429964416686759,4,1,-1
4605,4501,35.1655548,31.7581753,35.1751973,31.767422,392.18,2.91,458.66,2.16,373.57,2.16,1155.15,1.6,784.36,5.0925,2.2639800000000005,6.0,179811,29409.0732,6977,22198,70.0,80.0,1,1,0,588.27,150,738.27,2,1.0,1.0,1,1.0,1.0,1.7896999999999994,-1.24714,2.923247,1.8312800000000005,2.82346,5.987655900141605,0.2873253734443934,18.601588866482654,6.241871142427181,16.834999114259528,47.953440396755354,0.12486394825066074,0.0059917572350832735,0.38790937026785843,0.13016524134208984,0.35106968290430784,4,1,-1
4605,4401,35.1684781,31.7576956,35.1804853,31.76304,472.72,3.05,597.59,2.25,480.75,2.25,1243.79,1.73,945.44,5.3375,2.3729,6.0,76481,27515.91179,6843,22024,70.0,30.0,1,0,0,709.08,150,859.08,2,1.0,1.0,0,1.0,1.0,1.6124199999999997,-1.4615,2.724045,1.5091200000000002,2.5818399999999997,5.014932692060981,0.2318881814528893,0.0,4.522749023451393,13.221443247695845,22.99101314466111,0.21812578073470112,0.010086035791195115,0.0,0.19671812612145148,0.5750700573526522,4,1,-1
4605,4006,35.1647223,31.7603416,35.1804224,31.7678317,467.48,3.34,538.35,2.52,432.75,2.52,1616.47,2.25,934.96,5.845,2.59852,6.0,89410,27907.14866,20984,14012,70.0,40.0,1,0,0,701.22,150,851.22,2,1.0,1.0,1,1.0,1.0,0.8670599999999995,-1.3655,2.6555579999999996,1.5300800000000003,2.5975599999999996,2.3799036412642307,0.2552530175673484,14.232925816537866,4.618546291224126,13.43092656047407,34.91755532706764,0.06815779681515562,0.0073101629016244325,0.4076151862070563,0.1322700357445668,0.3846468183315969,4,1,-1
4604,4605,35.166738,31.7527824,35.1685058,31.7578565,148.45,0.99,264.06,1.15,217.09,1.15,783.12,1.09,296.9,1.7325,0.77022,6.0,384690,31455.41102,6746,21965,70.0,70.0,1,1,0,222.67499999999998,150,372.67499999999995,2,1.0,1.0,0,1.0,1.0,2.5337599999999996,-0.93418,3.933523,2.8062000000000005,3.5546499999999996,12.600796169289476,0.39290791796470614,0.0,16.546920301405816,34.97557637345885,64.51620076211884,0.19531212347345978,0.006090065957439405,0.0,0.2564769795173906,0.5421208310517103,4,1,-1
4603,4605,35.1682306,31.749223,35.169056,31.7589308,188.0,1.38,301.4,1.41,244.65,1.41,1152.21,1.6,376.0,2.415,1.07364,6.0,246408,30069.95058,7100,22080,60.0,70.0,1,1,0,282.0,150,432.0,2,1.0,1.0,0,1.0,1.0,1.7955799999999997,-0.9893000000000001,3.748226,2.6480000000000006,3.436,6.022967029817318,0.37183688576329593,0.0,14.125758857299731,31.062459498973077,51.58302227185342,0.11676258514041712,0.0072085129832764935,0.0,0.2738451187069652,0.6021837831693412,4,1,-1
4503,4504,35.1771522,31.7614699,35.1819347,31.7563516,91.89,0.83,159.13,0.8,130.2,0.8,577.42,0.8,183.78,1.4525,0.6457400000000001,6.0,125869,28868.23704,6665,20946,60.0,60.0,1,1,0,137.835,150,287.83500000000004,2,1.0,1.0,0,1.0,1.0,2.9451599999999996,-0.7604,4.090211,3.0324400000000002,3.7243299999999993,19.013704335799726,0.4674793978474315,0.0,20.747795498570877,41.443456325031384,81.67243555724943,0.23280442423529546,0.0057238331960817465,0.0,0.2540366937389472,0.5074350488296754,4,1,-1
4601,4605,35.1695149,31.7539799,35.1646134,31.7572104,183.88,1.33,189.1,0.69,155.4,0.69,559.16,0.78,367.76,2.3275,1.03474,6.0,10866,25528.92523,14289,21722,70.0,70.0,1,1,0,275.82,150,425.82,2,1.0,1.0,1,1.0,1.0,2.98168,-0.8108,3.7700810000000002,2.66448,3.44836,19.720919975737715,0.44450232208659035,43.38357876341548,14.36048015444295,31.448774003940912,109.35825521962364,0.18033316219367518,0.00406464350765197,0.39671059744221826,0.13131592238375484,0.28757567447269977,4,1,-1
4605,4605,35.1687783,31.7598236,35.1684781,31.7576956,113.14,0.82,94.37,0.3,73.59,0.3,245.29,0.34,226.28,1.435,0.6379600000000001,6.0,383270,31440.67976,20991,6843,70.0,70.0,1,1,0,169.71,150,319.71000000000004,2,1.0,1.0,1,1.0,1.0,3.6094199999999996,-0.64718,4.050434,2.9474400000000003,3.6605799999999995,36.944618720678065,0.523520023562489,57.422372948163726,19.05710503968661,38.88388898793959,152.8315057200305,0.2417343109107117,0.00342547186914141,0.3757233999470948,0.12469356334548588,0.2544232539275661,4,1,-1
4506,4302,35.1702135,31.7626458,35.186988,31.7523967,482.32,3.81,972.54,4.47,778.07,4.47,2072.71,2.88,964.64,6.6675,2.9641800000000003,6.0,425934,31867.8523,7286,3827,60.0,60.0,1,1,0,723.48,150,873.48,2,1.0,1.0,0,1.0,1.0,-0.045420000000000904,-2.05614,2.497897,1.47072,2.55304,0.9555960471979036,0.12794689294807798,0.0,4.35236771795666,12.846096617241212,18.282007275343855,0.05226975532859974,0.006998514496853656,0.0,0.23806837249356688,0.7026633576809798,4,1,-1
4504,4504,35.1814381,31.7554191,35.1773786,31.7570396,157.0,1.46,282.92,1.37,230.64,1.37,489.47,0.68,314.0,2.555,1.13588,6.0,100484,28242.26232,20957,18646,60.0,60.0,1,1,0,235.5,150,385.5,2,1.0,1.0,1,1.0,1.0,3.1210599999999995,-0.9612799999999999,3.788442,2.7720000000000002,3.529,22.670397532829792,0.38240309661312816,44.18750248966559,15.990583216370462,34.08986070343751,117.3207470389165,0.19323434349859525,0.003259466942247488,0.3766384344195161,0.13629800031077385,0.29056975482886716,4,1,-1
4505,4601,35.1722919,31.7619568,35.1710007,31.7540912,241.14,1.75,344.71,1.4,295.4,1.4,1030.23,1.43,482.28,3.0625,1.3615000000000002,6.0,420680,31814.91305,21506,14282,70.0,70.0,1,1,0,361.71,150,511.71,2,1.0,1.0,0,1.0,1.0,2.0395399999999997,-1.0908,3.5411949999999996,2.4354400000000007,3.27658,7.687072332189216,0.3359476280723612,0.0,11.420842778814174,26.485038800646386,45.92890153972214,0.16736895668059823,0.0073145147567226934,0.0,0.2486635298459452,0.5766529987167338,4,1,-1
4506,4302,35.1684825,31.7605121,35.1875496,31.7521527,387.25,3.26,838.04,3.94,684.55,3.94,2000.44,2.78,774.5,5.705,2.53628,6.0,356550,31173.37019,22089,3817,60.0,60.0,1,1,0,580.875,150,730.875,2,1.0,1.0,0,1.0,1.0,0.09911999999999921,-1.8691,2.8378020000000004,1.8510000000000004,2.8382499999999995,1.1041987954644235,0.15426243554957833,0.0,6.366182523094433,17.08583914069023,24.710482894798666,0.044685439785429985,0.006242793239060867,0.0,0.2576308423513025,0.6914409246242065,4,1,-1
4006,4502,35.1811306,31.766539,35.174404,31.7636192,175.06,1.64,325.84,1.38,254.88,1.38,714.01,0.99,350.12,2.87,1.2759200000000002,6.0,245057,30056.18871,21790,22216,40.0,60.0,1,0,0,262.59000000000003,150,412.59000000000003,2,1.0,1.0,1,1.0,1.0,2.6719799999999996,-1.00976,3.7033079999999994,2.6997600000000004,3.4748199999999994,14.468588655722938,0.3643064026169663,40.58132559179309,14.876161017760863,32.2920154506675,102.58239711856135,0.14104358118089813,0.003551353963740124,0.39559736106469157,0.14501670301745326,0.31479100077321703,4,1,-1
4605,4505,35.1666111,31.7598146,35.1721499,31.7615556,88.55,0.77,158.8,0.7,128.0,0.7,503.9,0.7,177.1,1.3475,0.5990600000000001,6.0,200712,29616.0201,20990,6690,70.0,70.0,1,1,0,132.825,150,282.825,2,1.0,1.0,1,1.0,1.0,3.0921999999999996,-0.756,4.113229,3.0458000000000007,3.73435,22.02548077086224,0.46954083904279925,61.14383259159015,21.02684595284503,41.86080719341517,146.5265073477554,0.15031738058553842,0.003204477111628854,0.4172885418368419,0.14350199382656023,0.2856876066394305,4,1,-1
4401,4401,35.1809087,31.7585677,35.1794356,31.7631231,304.1,2.02,248.7,0.75,193.36,0.75,512.78,0.71,608.2,3.535,1.57156,6.0,275644,30359.83613,21828,21812,30.0,30.0,1,0,0,456.15000000000003,150,606.1500000000001,2,1.0,1.0,1,1.0,1.0,3.0744399999999996,-0.88672,3.341754,2.1836,3.0877,21.637761371709495,0.41200491503795283,28.26866648733782,8.878210354167669,21.92658878125017,81.1232319095031,0.26672706279561775,0.005078753710127874,0.3484657332054138,0.10944103366187065,0.27028741662697,4,1,-1
4504,4503,35.1800303,31.7538319,35.1807781,31.7583846,248.95,1.77,223.86,0.82,177.12,0.82,463.22,0.64,497.9,3.0975,1.3770600000000002,6.0,81968,27681.98125,21686,21827,60.0,60.0,1,1,0,373.42499999999995,150,523.425,2,1.0,1.0,1,1.0,1.0,3.1735599999999997,-0.85424,3.5201290000000003,2.4042000000000003,3.2531499999999998,23.892390043188275,0.425606529160403,33.788786936236825,11.0695710821132,25.871707574711937,95.04806216541064,0.25137166922570947,0.00447780332880145,0.35549159200568164,0.11646288025156157,0.27219605518824586,4,1,-1
4403,4403,35.1853033,31.7561134,35.1904924,31.7608306,154.87,1.31,261.52,1.31,213.97,1.31,942.69,1.31,309.74,2.2925,1.01918,6.0,51967,26774.3331,22618,7731,60.0,60.0,1,1,0,232.305,150,382.305,2,1.0,1.0,1,1.0,1.0,2.2146199999999996,-0.92794,3.8335470000000003,2.78052,3.5353899999999996,9.157928437516352,0.3953673287541781,46.22621216143989,16.127405018589947,34.30839237844234,106.2153053247427,0.08622042190169203,0.0037223197499209925,0.4352123455288092,0.15183692189446724,0.3230079909251106,4,1,-1
4603,4603,35.1721721,31.7493264,35.1684951,31.7488741,108.36,0.84,164.4,0.75,133.08,0.75,314.56,0.44,216.72,1.47,0.6535200000000001,6.0,44974,26560.75531,6860,7084,60.0,60.0,1,1,0,162.54,150,312.53999999999996,2,1.0,1.0,0,1.0,1.0,3.4708799999999997,-0.76616,4.0545480000000005,2.9665600000000003,3.67492,32.16503522510205,0.46479445657003077,0.0,19.42498259027947,39.44550109088429,91.50031336283584,0.3515292357257253,0.005079703440215908,0.0,0.21229416464675413,0.43109689618730473,4,1,-1
4402,4604,35.1854806,31.7561872,35.1661719,31.754745,372.92,3.26,744.22,3.56,603.46,3.56,1874.6,2.6,745.84,5.705,2.53628,6.0,229862,29904.52846,7586,16506,70.0,70.0,1,1,0,559.38,150,709.38,2,1.0,1.0,1,1.0,1.0,0.35079999999999956,-1.70692,2.866462,1.9083199999999998,2.88124,1.4202032568548648,0.18142371802244847,17.57472868457424,6.741753133974129,17.83637657963075,43.754485373056426,0.03245846099539344,0.004146402739641577,0.4016669041980455,0.15408141763051414,0.40764681443640544,4,1,-1
4506,4402,35.1681181,31.7605679,35.1811216,31.7583101,332.88,2.61,596.46,2.94,487.06,2.94,1319.31,1.83,665.76,4.5675,2.03058,6.0,251344,30118.52048,20982,5559,60.0,70.0,1,1,0,499.32,150,649.3199999999999,2,1.0,1.0,0,1.0,1.0,1.4613799999999997,-1.47412,3.123537,2.06848,3.00136,4.311905854515697,0.22898014093413543,0.0,7.912786536829375,20.11287183693133,32.56654436921053,0.13240292877350268,0.007031146391774397,0.0,0.2429728634122563,0.6175930614224667,4,1,-1
4604,4302,35.1688057,31.7547094,35.1859504,31.7521951,481.47,4.18,904.84,4.07,713.48,3.82,1927.77,2.68,962.94,7.315,3.25204,6.0,224172,29847.70737,20626,18432,70.0,60.0,1,1,0,722.205,150,872.205,2,1.0,1.0,0,1.0,1.0,0.24445999999999968,-1.92696,2.398846,1.47412,2.5555899999999996,1.2769315839394177,0.1455901203879698,0.0,4.367190953418285,12.87889596501043,18.668608622756103,0.06839993326459808,0.007798659414312362,0.0,0.23393232145297088,0.6898690858681187,4,1,-1
4505,4505,35.1712342,31.7607706,35.1722763,31.761845,124.58,1.04,71.18,0.33,58.01,0.33,160.69,0.22,249.16,1.82,0.8091200000000001,6.0,130427,28913.53804,19623,22045,70.0,70.0,1,1,0,186.87,150,336.87,2,1.0,1.0,0,1.0,1.0,3.7786199999999996,-0.61602,3.967648,2.9016800000000007,3.6262599999999994,43.75561730042847,0.5400897227418971,0.0,18.204703595386235,37.57203411042185,100.07244472897845,0.4372394160943082,0.005396987394528005,0.0,0.18191524794551775,0.3754483485656461,4,1,-1
4502,4402,35.1757957,31.7652519,35.1857936,31.7567441,235.78,2.02,489.51,2.27,398.79,2.27,1246.58,1.73,471.56,3.535,1.57156,6.0,48942,26681.57733,22011,7607,60.0,70.0,1,1,0,353.67,150,503.67,2,1.0,1.0,1,1.0,1.0,1.6068399999999996,-1.29758,3.4783939999999998,2.45688,3.2926599999999997,4.987027296100104,0.2731921186448832,32.40763360045141,11.668349438432582,26.914360722164332,76.25056317579332,0.06540315360822538,0.0035828209952370738,0.4250150064562358,0.15302640337923226,0.35297261556106946,4,1,-1
4507,4302,35.1668836,31.7687459,35.1884714,31.7520005,553.89,5.36,1051.02,4.96,856.71,4.96,2747.58,3.82,1107.78,9.38,4.1700800000000005,6.0,443834,32045.16598,8458,3820,0.0,60.0,0,0,0,830.835,150,980.835,2,1.0,1.0,1,1.0,1.0,-1.3951600000000006,-2.21342,1.9326919999999999,1.1844400000000004,2.33833,0.24779338625350353,0.10932611311817736,6.908081789239321,3.2688557495939086,10.3639143657324,20.897971403937312,0.011857293775740246,0.0052314222756367455,0.3305623141937018,0.15641976373735658,0.49592920601756457,4,1,-1
4406,4507,35.1815458,31.7554564,35.1622432,31.7656086,506.78,3.88,958.78,4.66,782.69,4.66,2507.62,3.48,1013.56,6.79,3.01864,6.0,223877,29844.91233,5373,21743,50.0,0.0,0,0,0,760.17,150,910.17,2,1.0,1.0,1,1.0,1.0,-0.9152399999999998,-2.06538,2.429916,1.3728800000000003,2.47966,0.4004205136345132,0.12677010877270012,11.35792797397975,3.9467008418389797,11.937205078073902,27.769024516299844,0.014419682383854522,0.004565162478008138,0.40901429458974625,0.14212601668893152,0.4298748438594596,4,1,-1
4605,4501,35.1643633,31.7583816,35.1780355,31.7687029,336.62,2.66,496.14,2.32,404.2,2.32,1539.56,2.14,673.24,4.655,2.06948,6.0,367255,31279.43994,7020,23429,70.0,80.0,1,1,0,504.93,150,654.9300000000001,2,1.0,1.0,0,1.0,1.0,1.0208799999999996,-1.3084,3.1024420000000004,2.0535200000000007,2.9901399999999994,2.775636249452643,0.27025211402884536,0.0,7.795292298416777,19.888466682002317,30.72964734390058,0.09032437692466944,0.008794507499692695,0.0,0.25367334064001346,0.6472077749356244,4,1,-1
4506,4506,35.1699268,31.7641943,35.1675252,31.7614787,89.15,0.52,109.57,0.52,90.93,0.52,376.29,0.52,178.3,0.91,0.40456000000000003,6.0,418304,31791.8692,7271,17467,60.0,60.0,1,1,0,133.72500000000002,150,283.725,2,1.0,1.0,0,1.0,1.0,3.3474199999999996,-0.68186,4.180104,3.0434,3.73255,28.42929137223505,0.505675560562781,0.0,20.976442031457733,41.78552551430427,91.69693447855983,0.3100353521510827,0.005514639758006477,0.0,0.22875837835519303,0.4556916297357179,4,1,-1
4605,4006,35.1696445,31.7576506,35.1795025,31.7669689,236.06,2.15,389.86,1.82,316.64,1.82,1286.86,1.79,472.12,3.7625,1.6727,6.0,114915,28677.06202,22160,21489,70.0,40.0,1,0,0,354.09000000000003,150,504.09000000000003,2,1.0,1.0,1,1.0,1.0,1.5262799999999999,-1.13328,3.4424349999999997,2.4557600000000006,3.2918199999999995,4.601029119023646,0.3219754431033956,31.26299094378548,11.655288202718879,26.89176215188602,74.73304586051742,0.06156619292101458,0.004308340967452793,0.41832887424573956,0.1559589612401512,0.35983763062564184,4,1,-1
4406,4402,35.1892118,31.7529195,35.1842507,31.7584115,347.99,2.35,491.78,2.39,400.17,2.39,1014.89,1.41,695.98,4.1125,1.8283000000000003,6.0,217626,29784.07515,22649,8032,50.0,70.0,1,0,0,521.985,150,671.985,2,1.0,1.0,1,1.0,1.0,2.0702199999999995,-1.30034,3.164115,2.0080400000000003,2.95603,7.9265667707301946,0.27243914797493357,23.66778876843425,7.448703571497113,19.221510683286347,58.537008941922835,0.13541120248549926,0.004654135100159158,0.40432179908468013,0.12724776523664375,0.3283650980930177,4,1,-1
4603,4508,35.1725535,31.7488496,35.1720837,31.7682671,446.99,3.38,615.26,3.08,503.39,3.08,2402.96,3.34,893.98,5.915,2.62964,6.0,453494,32142.4573,6885,7299,60.0,60.0,1,1,0,670.485,150,820.485,2,1.0,1.0,0,1.0,1.0,-0.7059200000000008,-1.50678,2.685646,1.6120400000000004,2.6590299999999996,0.49365420341046296,0.2216224545601312,0.0,5.013027379670282,14.282428421766971,20.010732459407848,0.024669471965199172,0.011075179532268324,0.0,0.2505169358412694,0.7137384126612631,4,1,-1
4503,4506,35.1788711,31.7561768,35.1692708,31.7605874,237.96,1.73,379.24,1.55,320.62,1.55,866.11,1.2,475.92,3.0275,1.3459400000000001,6.0,305280,30658.37461,22354,17459,60.0,60.0,1,1,0,356.94,150,506.94,2,1.0,1.0,0,1.0,1.0,2.3677799999999998,-1.14124,3.5530009999999996,2.4481600000000006,3.2861199999999995,10.673670414258432,0.319422692004518,0.0,11.567043765987275,26.738915135450185,49.29905200770041,0.21650863413339522,0.0064792867001707225,0.0,0.2346301459139727,0.5423819332524613,4,1,-1
4406,4406,35.1825785,31.7553381,35.1816371,31.755188,150.45,0.74,141.66,0.71,115.9,0.71,290.44,0.4,300.9,1.295,0.57572,6.0,293415,30538.99093,5487,17168,50.0,50.0,1,0,0,225.67499999999998,150,375.67499999999995,2,1.0,1.0,1,1.0,1.0,3.5191199999999996,-0.7318,3.9975979999999995,2.7982000000000005,3.5486499999999994,33.754711244295706,0.48104233413239916,54.46716265558382,16.415073031259844,34.76635121835848,139.88434048363024,0.24130443141522193,0.003438857648177513,0.3893728380694461,0.11734746701815986,0.24853640584899467,4,1,-1
4504,4504,35.1773,31.7548963,35.177025,31.7548057,0.62,0.01,29.02,0.03,26.35,0.03,20.15,0.03,1.24,0.0175,0.0077800000000000005,6.0,256852,30173.59554,5538,21876,60.0,60.0,1,1,0,0.9299999999999999,150,150.93,2,1.0,1.0,1,1.0,1.0,4.059699999999999,-0.5527,4.496037,3.39752,3.9981400000000002,57.9569213942187,0.5753941469831113,89.6610993524506,29.889881148753446,54.49669185943454,232.57998790184044,0.249191350971603,0.0024739624082616876,0.38550650965848254,0.1285144152701924,0.23431376169146023,4,1,-1
4401,4401,35.1824476,31.7629407,35.1839118,31.7635965,224.25,1.45,198.38,0.91,160.07,0.91,147.5,0.2,448.5,2.5375,1.1280999999999999,6.0,344902,31056.47733,7584,7719,30.0,30.0,1,0,0,336.375,150,486.375,2,1.0,1.0,0,1.0,1.0,3.8049999999999997,-0.82014,3.656665,2.503,3.3272500000000003,44.92525011301342,0.44036999839039725,0.0,12.219096318670772,27.86161680863535,85.44633323870994,0.5257715388149721,0.0051537612171155805,0.0,0.14300316766706062,0.32607153230085173,4,1,-1
4604,4605,35.1657272,31.7562901,35.165591,31.756633,3.67,0.04,8.05,0.04,6.59,0.04,28.98,0.04,7.34,0.07,0.031120000000000002,6.0,198702,29596.08285,20652,6983,70.0,70.0,1,1,0,5.505,150,155.505,2,1.0,1.0,1,1.0,1.0,4.04204,-0.51318,4.481768,3.38532,3.9889900000000003,56.94238686949341,0.5985890358815462,88.39080956127754,29.52743998530311,54.00032148648617,229.45954693844178,0.24815871742642995,0.0026086909168444084,0.38521303968664494,0.1286825515838074,0.2353370003862733,4,1,-1
4406,4006,35.1909036,31.7551075,35.1804238,31.7669492,525.04,3.79,540.91,2.62,440.2,2.62,1780.97,2.47,1050.08,6.6325,2.94862,6.0,26442,25998.8985,16941,21788,50.0,40.0,1,0,0,787.56,150,937.56,2,1.0,1.0,1,1.0,1.0,0.5380599999999993,-1.3803999999999998,2.417903,1.2998400000000006,2.42488,1.7126810359667402,0.25147794176213367,11.22230145694538,3.6687096271169195,11.300873233122063,28.156043294913232,0.06082818590764701,0.008931579594763818,0.39857523088028635,0.13029918972243237,0.4013658138948706,4,1,-1
4501,4506,35.1766862,31.7668941,35.1685536,31.7604049,224.33,1.64,313.32,1.27,250.38,1.27,908.86,1.26,448.66,2.87,1.2759200000000002,6.0,405779,31666.17477,7438,22092,80.0,60.0,1,1,0,336.495,150,486.495,2,1.0,1.0,1,1.0,1.0,2.2822799999999996,-1.00076,3.6047679999999995,2.50268,3.3270099999999996,9.798996671734137,0.36759995901282466,36.77315149638141,12.215186833399798,27.854930822951633,87.0098657834798,0.11261937463641776,0.004224807792803415,0.42263197587144624,0.14038852632868956,0.3201353153706431,4,1,-1
4406,4406,35.1832374,31.756424,35.1812009,31.7514652,158.96,0.88,155.82,0.78,127.48,0.78,505.06,0.7,317.92,1.54,0.6846400000000001,6.0,440483,32011.72621,5459,2319,50.0,50.0,1,0,0,238.44,150,388.44,2,1.0,1.0,0,1.0,1.0,3.0898799999999995,-0.7549600000000001,3.942456,2.7641600000000004,3.5231199999999996,21.97444088463495,0.47002941553114064,0.0,15.865707197578747,33.890000487373435,72.20017798511827,0.3043543866216545,0.006510086659731254,0.0,0.21974609537457024,0.46938943134404404,4,1,-1
4401,4401,35.1791062,31.7618718,35.1819488,31.7612184,97.01,0.4,149.83,0.47,116.87,0.47,338.03,0.47,194.02,0.7,0.3112000000000001,6.0,347147,31079.10162,20430,21677,30.0,30.0,1,0,0,145.51500000000001,150,295.515,2,1.0,1.0,0,1.0,1.0,3.4239399999999995,-0.7337400000000001,4.19706,3.01196,3.70897,30.69009610184527,0.48011001664455133,0.0,20.32720222260378,40.811748769730706,92.30915711082432,0.33247076522429325,0.005201109312136194,0.0,0.22020786299889397,0.4421202624646765,4,1,-1
4605,4006,35.1652598,31.7575988,35.1804759,31.7675188,325.44,2.95,590.06,2.94,482.56,2.94,1738.94,2.42,650.88,5.1625,2.2951000000000006,6.0,386732,31475.3878,22144,23035,70.0,40.0,1,0,0,488.15999999999997,150,638.16,2,1.0,1.0,1,1.0,1.0,0.6221199999999993,-1.46512,3.045835,2.0982400000000005,3.0236799999999997,1.8628731496317332,0.2310502637820479,21.027581905332454,8.151810093868738,20.566838558582493,51.840153971197466,0.0359349463095104,0.004456974875314222,0.4056234461999368,0.15724895605823058,0.39673567655700803,4,1,-1
4403,4403,35.1853033,31.7561134,35.1845482,31.7584244,74.94,0.48,99.26,0.5,81.21,0.5,355.17,0.49,149.88,0.84,0.37344,6.0,104036,28347.71937,22618,16603,60.0,60.0,1,1,0,112.41,150,262.40999999999997,2,1.0,1.0,1,1.0,1.0,3.3896599999999997,-0.66242,4.219416000000001,3.1002400000000003,3.7751799999999998,29.65586756109464,0.5156020664862003,67.9937643339506,22.203279429101332,43.60535657354233,163.9738699641751,0.180857276635441,0.003144416037743384,0.41466219190170867,0.13540742457290475,0.2659286908522023,4,1,-1
4501,4504,35.178166,31.7683583,35.1797248,31.7534024,364.08,2.52,495.84,2.48,405.68,2.48,1660.05,2.31,728.16,4.41,1.96056,6.0,216069,29767.64067,7142,5545,80.0,60.0,1,1,0,546.12,150,696.12,2,1.0,1.0,1,1.0,1.0,0.7798999999999996,-1.31136,3.0856440000000003,1.9436800000000005,2.9077599999999997,2.1812541291786482,0.2694533505245102,21.881554026308013,6.984406351156431,18.315725357396648,49.632393214564246,0.043948195682383014,0.005428981620121457,0.4408724344947976,0.14072273970272525,0.36902764849997277,4,1,-1
4601,4601,35.170406,31.7534176,35.1689284,31.754554,109.04,0.68,124.41,0.34,108.91,0.34,160.57,0.22,218.08,1.19,0.5290400000000001,6.0,247841,30083.96613,14262,20628,70.0,70.0,1,1,0,163.56,150,313.56,2,1.0,1.0,1,1.0,1.0,3.77886,-0.71782,4.096756,2.9638400000000003,3.67288,43.76611990884318,0.48781453333961095,60.14486085794912,19.372218429423533,39.365114291072835,163.1361280206283,0.26827975163974116,0.0029902299340948415,0.3686789774141501,0.11874879381085929,0.2413022472011545,4,1,-1
